  0.0204	 2.75737e+08	 3.82868e+08	 3.82868e+08	 3.45532e+08	 3.82868e+08	 3.82868e+08	 
  0.0206	 2.67457e+08	 3.76591e+08	 3.76591e+08	 3.37316e+08	 3.76591e+08	 3.76591e+08	 
  0.0208	 2.59377e+08	 3.70278e+08	 3.70278e+08	 3.29202e+08	 3.70278e+08	 3.70278e+08	 
   0.021	 2.51495e+08	 3.63935e+08	 3.63935e+08	 3.21195e+08	 3.63935e+08	 3.63935e+08	 
  0.0212	 2.43807e+08	 3.57571e+08	 3.57571e+08	 3.13297e+08	 3.57571e+08	 3.57571e+08	 
  0.0214	 2.36313e+08	 3.51194e+08	 3.51194e+08	 3.05511e+08	 3.51194e+08	 3.51194e+08	 
  0.0216	 2.29009e+08	 3.44809e+08	 3.44809e+08	 2.97841e+08	 3.44809e+08	 3.44809e+08	 
  0.0218	 2.21893e+08	 3.38425e+08	 3.38425e+08	 2.90289e+08	 3.38425e+08	 3.38425e+08	 
   0.022	 2.14962e+08	 3.32047e+08	 3.32047e+08	 2.82857e+08	 3.32047e+08	 3.32047e+08	 
  0.0222	 2.08213e+08	 3.25682e+08	 3.25682e+08	 2.75547e+08	 3.25682e+08	 3.25682e+08	 
  0.0224	 2.01643e+08	 3.19335e+08	 3.19335e+08	 2.6836e+08	 3.19335e+08	 3.19335e+08	 
  0.0226	 1.95249e+08	 3.13012e+08	 3.13012e+08	 2.61298e+08	 3.13012e+08	 3.13012e+08	 
  0.0228	 1.89028e+08	 3.06718e+08	 3.06718e+08	 2.54363e+08	 3.06718e+08	 3.06718e+08	 
   0.023	 1.82978e+08	 3.00458e+08	 3.00458e+08	 2.47554e+08	 3.00458e+08	 3.00458e+08	 
  0.0232	 1.77094e+08	 2.94236e+08	 2.94236e+08	 2.40873e+08	 2.94236e+08	 2.94236e+08	 
  0.0234	 1.71374e+08	 2.88058e+08	 2.88058e+08	 2.3432e+08	 2.88058e+08	 2.88058e+08	 
  0.0236	 1.65815e+08	 2.81927e+08	 2.81927e+08	 2.27895e+08	 2.81927e+08	 2.81927e+08	 
  0.0238	 1.60412e+08	 2.75848e+08	 2.75848e+08	 2.21599e+08	 2.75848e+08	 2.75848e+08	 
   0.024	 1.55164e+08	 2.69823e+08	 2.69823e+08	 2.15431e+08	 2.69823e+08	 2.69823e+08	 
  0.0242	 1.50067e+08	 2.63857e+08	 2.63857e+08	 2.09391e+08	 2.63857e+08	 2.63857e+08	 
  0.0244	 1.45117e+08	 2.57952e+08	 2.57952e+08	 2.03479e+08	 2.57952e+08	 2.57952e+08	 
  0.0246	 1.40312e+08	 2.52111e+08	 2.52111e+08	 1.97694e+08	 2.52111e+08	 2.52111e+08	 
  0.0248	 1.35648e+08	 2.46338e+08	 2.46338e+08	 1.92035e+08	 2.46338e+08	 2.46338e+08	 
   0.025	 1.31122e+08	 2.40634e+08	 2.40634e+08	 1.86502e+08	 2.40634e+08	 2.40634e+08	 
  0.0252	 1.26731e+08	 2.35002e+08	 2.35002e+08	 1.81093e+08	 2.35002e+08	 2.35002e+08	 
  0.0254	 1.22471e+08	 2.29444e+08	 2.29444e+08	 1.75808e+08	 2.29444e+08	 2.29444e+08	 
  0.0256	 1.1834e+08	 2.23962e+08	 2.23962e+08	 1.70646e+08	 2.23962e+08	 2.23962e+08	 
  0.0258	 1.14334e+08	 2.18558e+08	 2.18558e+08	 1.65605e+08	 2.18558e+08	 2.18558e+08	 
   0.026	 1.10451e+08	 2.13232e+08	 2.13232e+08	 1.60684e+08	 2.13232e+08	 2.13232e+08	 
  0.0262	 1.06687e+08	 2.07988e+08	 2.07988e+08	 1.55881e+08	 2.07988e+08	 2.07988e+08	 
  0.0264	 1.03039e+08	 2.02825e+08	 2.02825e+08	 1.51195e+08	 2.02825e+08	 2.02825e+08	 
  0.0266	 9.95041e+07	 1.97744e+08	 1.97744e+08	 1.46625e+08	 1.97744e+08	 1.97744e+08	 
  0.0268	 9.60799e+07	 1.92748e+08	 1.92748e+08	 1.42169e+08	 1.92748e+08	 1.92748e+08	 
   0.027	 9.27632e+07	 1.87835e+08	 1.87835e+08	 1.37826e+08	 1.87835e+08	 1.87835e+08	 
  0.0272	 8.95512e+07	 1.83008e+08	 1.83008e+08	 1.33593e+08	 1.83008e+08	 1.83008e+08	 
  0.0274	 8.6441e+07	 1.78266e+08	 1.78266e+08	 1.29469e+08	 1.78266e+08	 1.78266e+08	 
  0.0276	 8.343e+07	 1.73611e+08	 1.73611e+08	 1.25453e+08	 1.73611e+08	 1.73611e+08	 
  0.0278	 8.05154e+07	 1.69041e+08	 1.69041e+08	 1.21541e+08	 1.69041e+08	 1.69041e+08	 
   0.028	 7.76946e+07	 1.64557e+08	 1.64557e+08	 1.17734e+08	 1.64557e+08	 1.64557e+08	 
  0.0282	 7.49649e+07	 1.6016e+08	 1.6016e+08	 1.14028e+08	 1.6016e+08	 1.6016e+08	 
  0.0284	 7.23239e+07	 1.55849e+08	 1.55849e+08	 1.10423e+08	 1.55849e+08	 1.55849e+08	 
  0.0286	 6.9769e+07	 1.51624e+08	 1.51624e+08	 1.06915e+08	 1.51624e+08	 1.51624e+08	 
  0.0288	 6.72978e+07	 1.47484e+08	 1.47484e+08	 1.03504e+08	 1.47484e+08	 1.47484e+08	 
   0.029	 6.49078e+07	 1.4343e+08	 1.4343e+08	 1.00187e+08	 1.4343e+08	 1.4343e+08	 
  0.0292	 6.25968e+07	 1.39461e+08	 1.39461e+08	 9.69621e+07	 1.39461e+08	 1.39461e+08	 
  0.0294	 6.03624e+07	 1.35576e+08	 1.35576e+08	 9.38281e+07	 1.35576e+08	 1.35576e+08	 
  0.0296	 5.82023e+07	 1.31775e+08	 1.31775e+08	 9.07828e+07	 1.31775e+08	 1.31775e+08	 
  0.0298	 5.61144e+07	 1.28057e+08	 1.28057e+08	 8.78244e+07	 1.28057e+08	 1.28057e+08	 
    0.03	 5.40966e+07	 1.24421e+08	 1.24421e+08	 8.49508e+07	 1.24421e+08	 1.24421e+08	 
  0.0302	 5.21467e+07	 1.20868e+08	 1.20868e+08	 8.21603e+07	 1.20868e+08	 1.20868e+08	 
  0.0304	 5.02626e+07	 1.17395e+08	 1.17395e+08	 7.94511e+07	 1.17395e+08	 1.17395e+08	 
  0.0306	 4.84424e+07	 1.14002e+08	 1.14002e+08	 7.68212e+07	 1.14002e+08	 1.14002e+08	 
  0.0308	 4.66842e+07	 1.10689e+08	 1.10689e+08	 7.42688e+07	 1.10689e+08	 1.10689e+08	 
   0.031	 4.4986e+07	 1.07453e+08	 1.07453e+08	 7.17922e+07	 1.07453e+08	 1.07453e+08	 
  0.0312	 4.33459e+07	 1.04295e+08	 1.04295e+08	 6.93894e+07	 1.04295e+08	 1.04295e+08	 
  0.0314	 4.17622e+07	 1.01213e+08	 1.01213e+08	 6.70589e+07	 1.01213e+08	 1.01213e+08	 
  0.0316	 4.02331e+07	 9.82062e+07	 9.82062e+07	 6.47987e+07	 9.82062e+07	 9.82062e+07	 
  0.0318	 3.87569e+07	 9.52734e+07	 9.52734e+07	 6.26071e+07	 9.52734e+07	 9.52734e+07	 
   0.032	 3.73319e+07	 9.24135e+07	 9.24135e+07	 6.04825e+07	 9.24135e+07	 9.24135e+07	 
  0.0322	 3.59565e+07	 8.96255e+07	 8.96255e+07	 5.84232e+07	 8.96255e+07	 8.96255e+07	 
  0.0324	 3.46291e+07	 8.69082e+07	 8.69082e+07	 5.64274e+07	 8.69082e+07	 8.69082e+07	 
  0.0326	 3.33481e+07	 8.42604e+07	 8.42604e+07	 5.44936e+07	 8.42604e+07	 8.42604e+07	 
  0.0328	 3.21121e+07	 8.1681e+07	 8.1681e+07	 5.26202e+07	 8.1681e+07	 8.1681e+07	 
   0.033	 3.09196e+07	 7.91688e+07	 7.91688e+07	 5.08054e+07	 7.91688e+07	 7.91688e+07	 
  0.0332	 2.97693e+07	 7.67226e+07	 7.67226e+07	 4.90479e+07	 7.67226e+07	 7.67226e+07	 
  0.0334	 2.86596e+07	 7.43411e+07	 7.43411e+07	 4.7346e+07	 7.43411e+07	 7.43411e+07	 
  0.0336	 2.75893e+07	 7.20233e+07	 7.20233e+07	 4.56982e+07	 7.20233e+07	 7.20233e+07	 
  0.0338	 2.65571e+07	 6.97678e+07	 6.97678e+07	 4.41031e+07	 6.97678e+07	 6.97678e+07	 
   0.034	 2.55618e+07	 6.75735e+07	 6.75735e+07	 4.25592e+07	 6.75735e+07	 6.75735e+07	 
  0.0342	 2.4602e+07	 6.54392e+07	 6.54392e+07	 4.1065e+07	 6.54392e+07	 6.54392e+07	 
  0.0344	 2.36767e+07	 6.33636e+07	 6.33636e+07	 3.96193e+07	 6.33636e+07	 6.33636e+07	 
  0.0346	 2.27846e+07	 6.13455e+07	 6.13455e+07	 3.82206e+07	 6.13455e+07	 6.13455e+07	 
  0.0348	 2.19246e+07	 5.93838e+07	 5.93838e+07	 3.68676e+07	 5.93838e+07	 5.93838e+07	 
   0.035	 2.10958e+07	 5.74772e+07	 5.74772e+07	 3.55589e+07	 5.74772e+07	 5.74772e+07	 
  0.0352	 2.02969e+07	 5.56246e+07	 5.56246e+07	 3.42934e+07	 5.56246e+07	 5.56246e+07	 
  0.0354	 1.9527e+07	 5.38247e+07	 5.38247e+07	 3.30696e+07	 5.38247e+07	 5.38247e+07	 
  0.0356	 1.87852e+07	 5.20764e+07	 5.20764e+07	 3.18865e+07	 5.20764e+07	 5.20764e+07	 
  0.0358	 1.80703e+07	 5.03786e+07	 5.03786e+07	 3.07428e+07	 5.03786e+07	 5.03786e+07	 
   0.036	 1.73816e+07	 4.873e+07	 4.873e+07	 2.96374e+07	 4.873e+07	 4.873e+07	 
  0.0362	 1.67181e+07	 4.71295e+07	 4.71295e+07	 2.85691e+07	 4.71295e+07	 4.71295e+07	 
  0.0364	 1.6079e+07	 4.55761e+07	 4.55761e+07	 2.75367e+07	 4.55761e+07	 4.55761e+07	 
  0.0366	 1.54634e+07	 4.40685e+07	 4.40685e+07	 2.65393e+07	 4.40685e+07	 4.40685e+07	 
  0.0368	 1.48704e+07	 4.26057e+07	 4.26057e+07	 2.55756e+07	 4.26057e+07	 4.26057e+07	 
   0.037	 1.42993e+07	 4.11866e+07	 4.11866e+07	 2.46448e+07	 4.11866e+07	 4.11866e+07	 
  0.0372	 1.37494e+07	 3.98101e+07	 3.98101e+07	 2.37458e+07	 3.98101e+07	 3.98101e+07	 
  0.0374	 1.32198e+07	 3.84751e+07	 3.84751e+07	 2.28776e+07	 3.84751e+07	 3.84751e+07	 
  0.0376	 1.27099e+07	 3.71807e+07	 3.71807e+07	 2.20393e+07	 3.71807e+07	 3.71807e+07	 
  0.0378	 1.2219e+07	 3.59258e+07	 3.59258e+07	 2.12298e+07	 3.59258e+07	 3.59258e+07	 
   0.038	 1.17464e+07	 3.47093e+07	 3.47093e+07	 2.04484e+07	 3.47093e+07	 3.47093e+07	 
