0	0.0	0.0	0.0	0.0	0.0	0.0
0.0002	1.89945319294e-21	1.01860213762e-16	6.09700073013e-19	6.04384427716e-18	6.22965626772e-23	4.58897579421e-13
0.0004	1.51956096527e-20	8.14879820515e-16	2.4388001732e-18	2.41753748924e-17	2.49186248753e-22	1.83558197411e-12
0.0006	5.12851289462e-20	2.75021301692e-15	5.48730012229e-18	5.43945885214e-17	5.60669055295e-22	4.13004066879e-12
0.0008	1.21564622968e-19	6.51900833097e-15	9.75519974201e-18	9.67014818398e-17	9.96744979368e-22	7.3422611483e-12
0.001	2.37430655941e-19	1.2732408622e-14	1.52424988541e-17	1.51096051523e-16	1.55741401804e-21	1.14722308976e-11
0.0012	4.10279744416e-19	2.20015510806e-14	2.19491972802e-17	2.17578294247e-16	2.24267616838e-21	1.65199374018e-11
0.0014	6.5150835727e-19	3.4937567229e-14	2.98752948422e-17	2.96148206688e-16	3.05253142745e-21	2.24853681459e-11
0.0016	9.7251291571e-19	5.21515829207e-14	3.90207913616e-17	3.8680578552e-16	3.98697979232e-21	2.93685106154e-11
0.0018	1.38468979327e-18	7.42547183407e-14	4.93856866604e-17	4.89551027421e-16	5.04602126005e-21	3.71693522957e-11
0.002	1.89943531582e-18	1.01858088005e-13	6.09699805601e-17	6.04383929064e-16	6.22965582772e-21	4.58878806722e-11
0.0022	2.52814576154e-18	1.35572800763e-13	7.37736728825e-17	7.31304487127e-16	7.53788349239e-21	5.55240832306e-11
0.0024	3.28221736096e-18	1.76009959794e-13	8.77967634493e-17	8.70312698284e-16	8.97070425112e-21	6.60779474566e-11
0.0026	4.17304629692e-18	2.23780662608e-13	1.03039252082e-16	1.02140855921e-15	1.0528118101e-20	7.75494608361e-11
0.0028	5.21202870461e-18	2.79496001048e-13	1.19501138603e-16	1.18459206659e-15	1.22101250391e-20	8.99386108551e-11
0.003	6.41056067152e-18	3.4376706129e-13	1.37182422834e-16	1.35986321708e-15	1.40167250624e-20	1.03245385e-10
0.0032	7.78003823751e-18	4.1720492384e-13	1.56083104595e-16	1.54722200737e-15	1.5947918168e-20	1.17469770756e-10
0.0034	9.33185739472e-18	5.00420663535e-13	1.7620318371e-16	1.74666843414e-15	1.80037043531e-20	1.32611755611e-10
0.0036	1.10774140877e-17	5.94025349545e-13	1.9754266e-16	1.95820249405e-15	2.01840836146e-20	1.48671327049e-10
0.0038	1.30281042132e-17	6.98630045372e-13	2.20101533286e-16	2.18182418379e-15	2.24890559497e-20	1.6564847256e-10
0.004	1.51953236204e-17	8.1484580885e-13	2.4387980339e-16	2.41753350003e-15	2.49186213554e-20	1.83543179627e-10
0.0042	1.75904681107e-17	9.43283692143e-13	2.68877470135e-16	2.66533043944e-15	2.74727798287e-20	2.0235543574e-10
0.0044	2.02249334381e-17	1.08455474175e-12	2.95094533341e-16	2.92521499871e-15	3.01515313668e-20	2.22085228383e-10
0.0046	2.31101153087e-17	1.2392699985e-12	3.2253099283e-16	3.1971871745e-15	3.29548759666e-20	2.42732545045e-10
0.0048	2.62574093808e-17	1.40804049755e-12	3.51186848425e-16	3.4812469635e-15	3.58828136253e-20	2.64297373213e-10
0.005	2.96782112654e-17	1.59147726839e-12	3.81062099946e-16	3.77739436237e-15	3.893534434e-20	2.86779700373e-10
0.0052	3.33839165256e-17	1.79019133486e-12	4.12156747216e-16	4.0856293678e-15	4.21124681077e-20	3.10179514013e-10
0.0054	3.73859206767e-17	2.00479371511e-12	4.44470790057e-16	4.40595197645e-15	4.54141849254e-20	3.34496801621e-10
0.0056	4.16956191867e-17	2.23589542162e-12	4.78004228289e-16	4.73836218502e-15	4.88404947902e-20	3.59731550684e-10
0.0058	4.63244074756e-17	2.48410746122e-12	5.12757061735e-16	5.08285999016e-15	5.23913976993e-20	3.8588374869e-10
0.006	5.1283680916e-17	2.75004083507e-12	5.48729290217e-16	5.43944538856e-15	5.60668936496e-20	4.12953383126e-10
0.0062	5.65848348325e-17	3.03430653864e-12	5.85920913555e-16	5.80811837689e-15	5.98669826383e-20	4.40940441481e-10
0.0064	6.22392645023e-17	3.33751556176e-12	6.24331931573e-16	6.18887895183e-15	6.37916646624e-20	4.69844911243e-10
0.0066	6.82583651549e-17	3.66027888857e-12	6.63962344092e-16	6.58172711006e-15	6.78409397189e-20	4.99666779899e-10
0.0068	7.46535319721e-17	4.00320749757e-12	7.04812150932e-16	6.98666284824e-15	7.20148078049e-20	5.30406034938e-10
0.007	8.14361600879e-17	4.36691236156e-12	7.46881351917e-16	7.40368616306e-15	7.63132689176e-20	5.62062663848e-10
0.0072	8.86176445888e-17	4.75200444769e-12	7.90169946868e-16	7.83279705119e-15	8.07363230539e-20	5.94636654118e-10
0.0074	9.62093805136e-17	5.15909471744e-12	8.34677935606e-16	8.2739955093e-15	8.5283970211e-20	6.28127993236e-10
0.0076	1.04222762853e-16	5.58879412662e-12	8.80405317954e-16	8.72728153408e-15	8.99562103859e-20	6.62536668691e-10
0.0078	1.12669186552e-16	6.04171362539e-12	9.27352093733e-16	9.1926551222e-15	9.47530435756e-20	6.97862667972e-10
0.008	1.21560046504e-16	6.5184641582e-12	9.75518262764e-16	9.67011627032e-15	9.96744697772e-20	7.34105978568e-10
0.0082	1.30906737559e-16	7.01965666388e-12	1.02490382487e-15	1.01596649751e-14	1.04720488988e-19	7.71266587968e-10
0.0084	1.40720654516e-16	7.54590207557e-12	1.07550877987e-15	1.06613012333e-14	1.09891101205e-19	8.09344483661e-10
0.0086	1.51013192129e-16	8.09781132074e-12	1.12733312759e-15	1.11750250415e-14	1.15186306425e-19	8.48339653136e-10
0.0088	1.61795745103e-16	8.67599532119e-12	1.18037686785e-15	1.17008363965e-14	1.20606104645e-19	8.88252083883e-10
0.009	1.73079708094e-16	9.28106499308e-12	1.23464000047e-15	1.22387352948e-14	1.26150495862e-19	9.29081763391e-10
